13516700000: 135167: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001060 addi                s9, 0, 0          s9=00000000 
13516700000: 135167: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001060 addi                s9, 0, 0          s9=00000000 
13516800000: 135168: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001064 addi                s10, 0, 0        s10=00000000 
13516800000: 135168: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001064 addi                s10, 0, 0        s10=00000000 
13516900000: 135169: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001068 addi                s11, 0, 0        s11=00000000 
13516900000: 135169: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001068 addi                s11, 0, 0        s11=00000000 
13517000000: 135170: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 0000106c addi                t3, 0, 0          t3=00000000 
13517000000: 135170: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 0000106c addi                t3, 0, 0          t3=00000000 
13517100000: 135171: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001070 addi                t4, 0, 0          t4=00000000 
13517100000: 135171: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001070 addi                t4, 0, 0          t4=00000000 
13517200000: 135172: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001074 addi                t5, 0, 0          t5=00000000 
13517200000: 135172: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001074 addi                t5, 0, 0          t5=00000000 
13517300000: 135173: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001078 addi                t6, 0, 0          t6=00000000 
13517300000: 135173: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001078 addi                t6, 0, 0          t6=00000000 
13517400000: 135174: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 0000107c auipc               t1, 0x0           t1=0000107c 
13517400000: 135174: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 0000107c auipc               t1, 0x0           t1=0000107c 
13517500000: 135175: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001080 addi                t1, t1, 64        t1=000010bc  t1:0000107c 
13517500000: 135175: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001080 addi                t1, t1, 64        t1=000010bc  t1:0000107c 
13517600000: 135176: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001084 csrrw               0, t1, mtvec      t1:000010bc 
13517600000: 135176: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001084 csrrw               0, t1, mtvec      t1:000010bc 
13517700000: 135177: [[34m/chip/soc/cluster_0/pe0/insn                                             [0m] -:0                              M 00001088 auipc               a1, 0x0           a1=00001088 
13517700000: 135177: [[34m/chip/soc/cluster_0/pe1/insn                                             [0m] -:0                              M 00001088 auipc               a1, 0x0           a1=00001088 
